order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month
102800,CUST10801,2023-10-05 12:51:00,45.7,livré,7838.0,Yaounde,Mimboman,papeterie,20,12,Thursday,Thursday,2023-10
102801,CUST10978,2024-04-10 00:00:00,45.7,en_retard,51786.0,Douala,Bonamoussadi,vetement,20,0,Wednesday,Wednesday,2024-04
102802,CUST10787,2025-02-03 16:48:00,54.6,en_retard,11941.0,Bafoussam,Bamendzi,boisson,32,16,Monday,Monday,2025-02
102803,CUST11295,2023-10-23 21:14:00,129.3,en_retard,50000.0,Douala,Yassa,inconnu,2,21,Monday,Monday,2023-10
102804,CUST17140,2024-09-25 13:20:00,51.2,livré,-3157.0,Yaounde,Mvog-Mbi,restauration,26,13,Wednesday,Wednesday,2024-09
102805,CUST10456,2023-02-27 18:00:00,5.0,annulé,5653.0,Yaounde,Messa,restauration,40,18,Monday,Monday,2023-02
102806,CUST11450,2023-10-16 18:10:00,61.6,livré,20858.0,Yaounde,Nkol-Eton,inconnu,30,18,Monday,Monday,2023-10
102807,CUST11930,2024-12-06 09:55:00,54.8,livré,45023.0,Yaounde,Ngoa-Ekele,pharmacie,21,9,Wednesday,Friday,2024-12
102808,CUST10852,2023-07-09 14:26:00,19.8,livré,8184.0,Douala,Ngodi-Bakoko,boisson,25,14,Sunday,Sunday,2023-07
102809,CUST11785,2024-05-29 00:00:00,54.7,livré,7771.0,Yaounde,Jouvence,produit frais,2,0,Wednesday,Wednesday,2024-05
102810,CUST17330,2022-12-16 13:18:00,38.6,livré,8080.0,Yaounde,Messa,produit frais,19,13,Friday,Friday,2022-12
102811,CUST17236,2025-02-17 08:55:00,20.9,annulé,4775.0,Bafoussam,Lekie,produit frais,35,8,Monday,Monday,2025-02
102812,CUST10395,2025-02-23 00:00:00,61.2,livré,9229.0,Douala,Ndog-Bong,restauration,36,0,Sunday,Sunday,2025-02
102813,CUST17126,2022-11-08 21:46:00,37.2,livré,3821.0,Yaounde,Efoulan,produit frais,36,21,Tuesday,Tuesday,2022-11
102814,CUST10313,2023-08-13 19:33:00,254.1,en_retard,6709.0,Yaounde,Emana,hygiene,14,19,Sunday,Sunday,2023-08
102815,CUST11573,2024-02-01 20:13:00,34.8,livré,14383.0,Douala,Beedi,boisson,14,20,Tuesday,Thursday,2024-02
102816,CUST10542,2022-05-24 10:45:00,141.7,en_retard,18000.0,Douala,Makepe,restauration,43,10,Tuesday,Tuesday,2022-05
102817,CUST11253,2024-09-19 00:00:00,61.3,livré,26592.0,Douala,Makepe,articles menagers,11,0,Thursday,Thursday,2024-09
102818,CUST11437,2024-03-11 17:31:00,66.3,livré,40954.0,Douala,Cité des Palmiers,inconnu,39,17,Monday,Monday,2024-03
102819,CUST10640,2023-10-03 18:03:00,69.7,livré,15000.0,Douala,Bonabéri,boisson,43,18,Friday,Tuesday,2023-10
102820,CUST11828,2024-03-19 19:43:00,57.7,livré,48441.0,Yaounde,Efoulan,articles menagers,21,19,Tuesday,Tuesday,2024-03
102821,CUST10797,2023-01-09 14:07:00,45.7,en_cours,40635.0,Douala,Bonanjo,vetement,47,14,Friday,Monday,2023-01
102822,CUST11045,2025-01-28 00:00:00,108.2,en_retard,19742.0,Douala,Cité des Palmiers,pharmacie,17,0,Tuesday,Tuesday,2025-01
102823,CUST11262,2023-05-19 20:26:00,33.1,livré,9099.0,Yaounde,Mendong,restauration,2,20,Friday,Friday,2023-05
102824,CUST11489,2023-10-06 00:00:00,75.5,en retard,15734.0,Bafoussam,Djeleng,vetement,17,0,Friday,Friday,2023-10
102825,CUST11406,2023-08-29 00:00:00,35.6,livré,138073.0,Douala,PK12,electronique,30,0,Tuesday,Tuesday,2023-08
102826,CUST10743,2022-12-26 00:00:00,41.6,livré,7389.0,Yaounde,Melen,epicerie,8,0,Monday,Monday,2022-12
102827,CUST90886,2024-02-11 22:39:00,45.7,livré,80000.0,Bafoussam,Fomekoua,pharmacie,30,22,Sunday,Sunday,2024-02
102828,CUST11348,2024-12-04 17:56:00,57.7,livré,12154.0,Douala,Village,epicerie,13,17,Wednesday,Wednesday,2024-12
102829,CUST11386,2023-08-15 22:58:00,17.0,annulé,3627.0,Yaounde,Mokolo,boisson,37,22,Tuesday,Tuesday,2023-08
102830,CUST10250,2023-04-11 10:47:00,24.1,livré,500000.0,Douala,Nyalla,electronique,17,10,Tuesday,Tuesday,2023-04
102831,CUST10099,2023-01-09 15:47:00,30.6,livré,10804.0,Bafoussam,Famla,restauration,5,15,Monday,Monday,2023-01
102832,CUST90617,2023-08-19 20:20:00,30.5,livré,50000.0,Yaounde,Nkol-Eton,inconnu,30,20,Saturday,Saturday,2023-08
102833,CUST10808,2025-03-10 00:00:00,67.7,livré,50720.0,Douala,New-Bell,articles menagers,44,0,Monday,Monday,2025-03
102834,CUST10293,2023-11-06 12:04:00,45.7,en_cours,-3685.0,Douala,Ndokotti,hygiene,8,12,Monday,Monday,2023-11
102835,CUST11370,2024-03-06 00:00:00,48.6,livré,4065.0,Yaounde,Jouvence,boisson,8,0,Wednesday,Wednesday,2024-03
102836,CUST17251,2022-06-13 19:45:00,65.7,livré,255581.0,Douala,PK8,electronique,41,19,Monday,Monday,2022-06
102837,CUST10190,2024-02-19 00:00:00,77.4,livré,2226.0,Yaounde,Obili,hygiene,5,0,Monday,Monday,2024-02
102838,CUST10734,2024-07-29 12:54:00,20.9,livré,8426.0,Bafoussam,Baham-Route,restauration,16,12,Monday,Monday,2024-07
102839,CUST10062,2023-07-13 13:55:00,113.8,en_retard,8000.0,Douala,Bali,hygiene,26,13,Thursday,Thursday,2023-07
102840,CUST11162,2024-07-05 00:00:00,61.1,livré,2852.0,Douala,Bepanda,boisson,46,0,Friday,Friday,2024-07
102841,CUST10614,2024-08-31 00:00:00,29.9,livré,7400.0,Bafoussam,Lekie,produit frais,27,0,Saturday,Saturday,2024-08
102842,CUST10038,2023-02-09 17:46:00,45.7,annulé,80000.0,Douala,Cité des Palmiers,pharmacie,47,17,Thursday,Thursday,2023-02
102843,CUST10491,2022-08-30 19:32:00,68.4,livré,30225.0,Yaounde,Efoulan,articles menagers,8,19,Tuesday,Tuesday,2022-08
102844,CUST11517,2023-09-11 00:41:00,46.1,livré,78625.0,Douala,PK8,pharmacie,7,0,Monday,Monday,2023-09
102845,CUST10737,2023-07-07 11:42:00,32.3,livré,15000.0,Douala,Bonamoussadi,boisson,6,11,Friday,Friday,2023-07
102846,CUST11910,2024-04-21 16:44:00,45.7,livré,41825.0,Douala,PK8,vetement,19,16,Sunday,Sunday,2024-04
102847,CUST10319,2022-07-29 15:22:00,6.6,annulé,8697.0,Yaounde,Elig-Edzoa,restauration,33,15,Friday,Friday,2022-07
102848,CUST10054,2022-05-22 13:53:00,45.7,en_cours,3620.0,Yaounde,Jouvence,hygiene,20,13,Sunday,Sunday,2022-05
102849,CUST11144,2024-02-18 16:25:00,45.7,livré,14744.0,Yaounde,Biyem-Assi,restauration,28,16,Sunday,Sunday,2024-02
102850,CUST11734,2024-03-11 18:22:00,99.0,livré,23825.0,Yaounde,Etoudi,cosmetique,16,18,Sunday,Monday,2024-03
102851,CUST10546,2024-06-03 02:50:00,27.1,livré,34975.0,Douala,Logbessou,pharmacie,5,2,Monday,Monday,2024-06
102852,CUST12091,2024-11-04 09:23:00,32.2,livré,8171.0,Douala,Beedi,boisson,37,9,Monday,Monday,2024-11
102853,CUST10247,2024-06-20 00:00:00,47.5,livré,11025.0,Douala,Deido,restauration,3,0,Thursday,Thursday,2024-06
102854,CUST11473,2023-10-05 12:29:00,39.3,livré,-3282.0,Bafoussam,Ngouache,boisson,8,12,Thursday,Thursday,2023-10
102855,CUST11172,2024-08-10 21:30:00,29.2,livré,,Douala,Yassa,epicerie,2,21,Saturday,Saturday,2024-08
102856,CUST10695,2025-02-22 00:00:00,29.7,livré,29128.0,Douala,PK8,inconnu,13,0,Saturday,Saturday,2025-02
102857,CUST10861,2024-04-26 08:21:00,45.7,livré,19792.0,Yaounde,Obili,epicerie,16,8,Friday,Friday,2024-04
102858,CUST10250,2024-06-13 17:52:00,14.1,annulé,383342.0,Yaounde,Melen,electronique,7,17,Thursday,Thursday,2024-06
102859,CUST11513,2024-08-12 16:51:00,28.4,livré,17557.0,Douala,Nyalla,restauration,31,16,Sunday,Monday,2024-08
102860,CUST17140,2024-04-15 17:39:00,316.8,en_retard,41739.0,Douala,Kotto,vetement,37,17,Monday,Monday,2024-04
102861,CUST11661,2023-09-10 00:00:00,45.7,en_cours,25000.0,Douala,Nyalla,epicerie,3,0,Sunday,Sunday,2023-09
102862,CUST11396,2022-08-13 16:07:00,45.7,en_cours,10595.0,Douala,New-Bell,boisson,45,16,Saturday,Saturday,2022-08
102863,CUST10897,2024-02-06 20:19:00,123.3,en_retard,6515.0,Douala,PK8,produit frais,41,20,Sunday,Tuesday,2024-02
102864,CUST11757,2024-08-12 00:00:00,58.1,livré,6011.0,Douala,Ndog-Bong,boisson,40,0,Monday,Monday,2024-08
102865,CUST10715,2024-01-28 18:15:00,70.7,livré,8312.0,Yaounde,Santa Barbara,produit frais,38,18,Sunday,Sunday,2024-01
102866,CUST10913,2024-01-23 00:00:00,35.3,livré,17566.0,Bafoussam,Pefura,inconnu,3,0,Tuesday,Tuesday,2024-01
102867,CUST10894,2022-08-25 21:04:00,76.7,en retard,26628.0,Douala,Ndokotti,pharmacie,46,21,Thursday,Thursday,2022-08
102868,CUST10901,2024-04-20 19:43:00,18.5,annulé,6657.0,Douala,Beedi,epicerie,17,19,Saturday,Saturday,2024-04
102869,CUST17329,2023-11-20 04:54:00,158.4,en_retard,,Yaounde,Efoulan,restauration,40,4,Monday,Monday,2023-11
102870,CUST12051,2023-07-20 16:14:00,33.9,livré,25000.0,Yaounde,Obili,epicerie,8,16,Thursday,Thursday,2023-07
102871,CUST11512,2024-07-15 12:30:00,41.6,livré,36883.0,Douala,Ngodi-Bakoko,inconnu,10,12,Monday,Monday,2024-07
102872,CUST10859,2025-01-29 08:20:00,225.1,en_retard,35998.0,Yaounde,Madagascar,pharmacie,10,8,Wednesday,Wednesday,2025-01
102873,CUST11004,2023-05-23 20:14:00,92.6,en_retard,10392.0,Douala,Bonamoussadi,epicerie,14,20,Tuesday,Tuesday,2023-05
102874,CUST10935,2024-12-15 07:42:00,73.9,livré,5080.0,Douala,Nkolmesseng,hygiene,41,7,Sunday,Sunday,2024-12
102875,CUST10184,2024-01-14 18:52:00,57.6,livré,6677.0,Douala,Bepanda,epicerie,47,18,Sunday,Sunday,2024-01
102876,CUST11334,2023-11-19 08:47:00,54.5,livré,10316.0,Yaounde,Bastos,boisson,35,8,Sunday,Sunday,2023-11
102877,CUST17235,2025-01-03 18:55:00,81.4,livré,7703.0,Douala,Beedi,restauration,12,18,Friday,Friday,2025-01
102878,CUST11693,2023-08-21 08:30:00,20.4,annulé,5418.0,Douala,Ndogpassi,hygiene,32,8,Monday,Monday,2023-08
102879,CUST10879,2024-01-13 22:18:00,45.7,annulé,10469.0,Yaounde,Mvog-Mbi,epicerie,16,22,Saturday,Saturday,2024-01
102880,CUST17252,2024-03-13 05:47:00,34.7,livré,-1120.0,Bafoussam,Pefura,hygiene,6,5,Wednesday,Wednesday,2024-03
102881,CUST11954,2023-03-11 11:27:00,5.0,annulé,7610.0,Yaounde,Nkol-Eton,produit frais,7,11,Friday,Saturday,2023-03
102882,CUST90470,2022-09-17 00:00:00,44.5,livré,4086.0,Douala,Ngodi-Bakoko,hygiene,43,0,Saturday,Saturday,2022-09
102883,CUST90267,2023-01-24 11:58:00,35.1,livré,2441.0,Bafoussam,Ndiengdam,produit frais,21,11,Tuesday,Tuesday,2023-01
102884,CUST10471,2023-02-08 21:35:00,9.0,annulé,6209.0,Douala,Beedi,hygiene,7,21,Wednesday,Wednesday,2023-02
102885,CUST11379,2023-06-10 10:44:00,23.9,livré,3424.0,Douala,Bali,produit frais,41,10,Saturday,Saturday,2023-06
102886,CUST10358,2023-11-07 00:00:00,43.7,en_retard,4594.0,Bafoussam,Bamougoum,epicerie,17,0,Tuesday,Tuesday,2023-11
102887,CUST17175,2022-11-27 18:50:00,45.7,en_retard,36794.0,Douala,Ndog-Bong,pharmacie,33,18,Sunday,Sunday,2022-11
102888,CUST10691,2024-12-19 16:38:00,32.7,livré,18000.0,Douala,Deido,restauration,39,16,Thursday,Thursday,2024-12
102889,CUST11537,2024-01-04 08:02:00,87.6,livré,34006.0,Yaounde,Bastos,inconnu,36,8,Thursday,Thursday,2024-01
102890,CUST10147,2023-12-11 23:04:00,104.5,retard,29894.0,Douala,Bonamoussadi,inconnu,2,23,Sunday,Monday,2023-12
102891,CUST11510,2023-08-10 00:00:00,195.8,en_retard,1872.0,Douala,Mboppi,produit frais,15,0,Thursday,Thursday,2023-08
102892,CUST10296,2023-10-04 00:00:00,45.7,en_cours,4782.0,Douala,Bali,restauration,38,0,Monday,Wednesday,2023-10
102893,CUST10683,2025-06-01 11:55:00,51.6,livré,26705.0,Yaounde,Madagascar,inconnu,18,11,Monday,Sunday,2025-06
102894,CUST12093,2023-06-28 00:00:00,38.4,livré,1682.0,Yaounde,Obili,boisson,21,0,Wednesday,Wednesday,2023-06
102895,CUST11764,2023-06-08 10:13:00,41.1,livré,14772.0,Yaounde,Emana,inconnu,25,10,Thursday,Thursday,2023-06
102896,CUST11506,2023-01-07 00:00:00,39.9,livré,6699.0,Bafoussam,Famla,epicerie,21,0,Saturday,Saturday,2023-01
102897,CUST11288,2025-03-01 19:06:00,20.2,annulé,52543.0,Douala,Mboppi,articles menagers,28,19,Saturday,Saturday,2025-03
102898,CUST11368,2022-10-29 00:00:00,21.4,livré,25562.0,Douala,Bonapriso,vetement,19,0,Saturday,Saturday,2022-10
102899,CUST10649,2022-10-26 20:29:00,37.0,livré,8000.0,Douala,Makepe,hygiene,32,20,Wednesday,Wednesday,2022-10
102900,CUST11359,2024-12-20 00:00:00,29.5,livré,25000.0,Douala,Logbessou,inconnu,19,0,Friday,Friday,2024-12
102901,CUST11841,2023-11-25 07:27:00,187.9,en_retard,44417.0,Douala,Mboppi,pharmacie,16,7,Saturday,Saturday,2023-11
102902,CUST17163,2025-02-14 00:00:00,184.9,en_retard,8102.0,Yaounde,Nkol-Eton,boisson,26,0,Friday,Friday,2025-02
102903,CUST11677,2023-12-09 00:00:00,45.4,livré,11565.0,Douala,Mboppi,restauration,21,0,Saturday,Saturday,2023-12
102904,CUST17128,2024-12-14 15:07:00,45.7,annulé,11860.0,Douala,Mboppi,produit frais,14,15,Saturday,Saturday,2024-12
102905,CUST11682,2024-12-21 00:00:00,34.6,livré,390955.0,Douala,Logbessou,electronique,1,0,Saturday,Saturday,2024-12
102906,CUST17105,2024-02-10 12:39:00,30.5,livré,7698.0,Douala,Village,produit frais,1,12,Wednesday,Saturday,2024-02
102907,CUST10737,2024-10-04 20:09:00,181.7,en_retard,7998.0,Yaounde,Mvog-Mbi,boisson,47,20,Friday,Friday,2024-10
102908,CUST10998,2024-01-10 09:36:00,39.7,livré,80000.0,Douala,PK8,pharmacie,47,9,Wednesday,Wednesday,2024-01
102909,CUST17138,2022-11-09 15:08:00,44.6,livré,3676.0,Douala,Cité des Palmiers,produit frais,5,15,Sunday,Wednesday,2022-11
102910,CUST11815,2024-02-27 19:00:00,54.9,livré,10026.0,Douala,PK8,cosmetique,16,19,Tuesday,Tuesday,2024-02
102911,CUST17302,2024-06-14 16:38:00,40.6,livré,31641.0,Yaounde,Melen,cosmetique,8,16,Friday,Friday,2024-06
102912,CUST11116,2023-10-27 00:00:00,33.9,livré,12000.0,Yaounde,Nlongkak,produit frais,46,0,Friday,Friday,2023-10
102913,CUST10204,2022-08-08 19:54:00,60.2,livré,11436.0,Yaounde,Tsinga,restauration,12,19,Monday,Monday,2022-08
102914,CUST17310,2025-02-19 11:07:00,40.9,livré,257581.0,Yaounde,Elig-Edzoa,electronique,40,11,Wednesday,Wednesday,2025-02
102915,CUST12035,2024-02-14 10:08:00,45.7,livré,42314.0,Yaounde,Essos,articles menagers,3,10,Wednesday,Wednesday,2024-02
102916,CUST10722,2024-09-15 10:38:00,25.8,livré,16979.0,Douala,Bonapriso,cosmetique,19,10,Sunday,Sunday,2024-09
102917,CUST11711,2023-05-08 00:00:00,48.6,livré,9249.0,Yaounde,Bastos,produit frais,40,0,Monday,Monday,2023-05
102918,CUST17324,2023-08-29 13:32:00,24.4,livré,11982.0,Bafoussam,Famla,restauration,40,13,Tuesday,Tuesday,2023-08
102919,CUST10449,2024-12-28 07:23:00,85.5,livré,9756.0,Yaounde,Mimboman,epicerie,32,7,Saturday,Saturday,2024-12
102920,CUST10100,2024-09-16 12:40:00,5.0,annulé,4492.0,Yaounde,Efoulan,restauration,28,12,Monday,Monday,2024-09
102921,CUST10026,2024-01-02 14:06:00,45.7,livré,,Douala,Bonapriso,produit frais,3,14,Tuesday,Tuesday,2024-01
102922,CUST17120,2023-12-22 13:33:00,136.8,en retard,60211.0,Douala,Village,vetement,12,13,Friday,Friday,2023-12
102923,CUST10606,2024-05-27 21:54:00,34.1,livré,45857.0,Douala,New-Bell,inconnu,31,21,Monday,Monday,2024-05
102924,CUST10806,2023-07-10 11:34:00,42.2,livré,11836.0,Douala,Logbessou,restauration,29,11,Saturday,Monday,2023-07
102925,CUST10243,2025-12-03 11:34:00,102.2,en_retard,97063.0,Douala,Ngodi-Bakoko,vetement,26,11,Wednesday,Wednesday,2025-12
102926,CUST10516,2025-02-24 15:46:00,45.7,en_cours,6405.0,Douala,Bali,boisson,17,15,Monday,Monday,2025-02
102927,CUST17243,2024-11-07 14:28:00,32.4,livré,7104.0,Yaounde,Biyem-Assi,hygiene,47,14,Thursday,Thursday,2024-11
102928,CUST11000,2024-09-14 10:00:00,91.6,en retard,1826.0,Douala,Ngodi-Bakoko,produit frais,20,10,Saturday,Saturday,2024-09
102929,CUST11692,2025-02-16 07:38:00,45.7,livre,3431.0,Douala,Kotto,papeterie,34,7,Sunday,Sunday,2025-02
102930,CUST10440,2022-11-09 14:04:00,169.3,en_retard,133070.0,Yaounde,Emana,electronique,10,14,Sunday,Wednesday,2022-11
102931,CUST11177,2023-07-19 00:00:00,45.7,livré,23667.0,Douala,Nyalla,epicerie,37,0,Wednesday,Wednesday,2023-07
102932,CUST10649,2024-02-07 00:00:00,91.9,en_retard,7070.0,Douala,Makepe,epicerie,37,0,Wednesday,Wednesday,2024-02
102933,CUST10764,2023-11-23 09:21:00,51.0,livré,77383.0,Yaounde,Emana,pharmacie,13,9,Thursday,Thursday,2023-11
102934,CUST12004,2023-04-28 17:59:00,74.1,livré,9308.0,Douala,Bonapriso,produit frais,7,17,Friday,Friday,2023-04
102935,CUST17112,2025-01-31 20:36:00,46.5,livré,3844.0,Yaounde,Biyem-Assi,produit frais,40,20,Friday,Friday,2025-01
102936,CUST10293,2023-02-14 00:00:00,46.0,livré,3180.0,Bafoussam,Baham-Route,hygiene,5,0,Tuesday,Tuesday,2023-02
102937,CUST11803,2024-05-29 00:00:00,51.3,livré,17143.0,Bafoussam,Kamkop,inconnu,41,0,Wednesday,Wednesday,2024-05
102938,CUST10195,2023-07-08 19:29:00,45.7,en_cours,-235.0,Bafoussam,Centre Ville,pharmacie,41,19,Monday,Saturday,2023-07
102939,CUST11013,2024-04-10 20:31:00,13.3,annulé,4107.0,Douala,Ndog-Bong,produit frais,10,20,Friday,Wednesday,2024-04
102940,CUST10421,2024-12-28 09:44:00,144.0,en_retard,8522.0,Douala,Bonabéri,restauration,14,9,Saturday,Saturday,2024-12
102941,CUST11665,2024-12-10 19:56:00,82.9,livré,8000.0,Yaounde,Elig-Edzoa,hygiene,14,19,Tuesday,Tuesday,2024-12
102942,CUST17208,2024-11-18 20:39:00,47.5,livré,500000.0,Yaounde,Obili,electronique,32,20,Monday,Monday,2024-11
102943,CUST10981,2023-07-08 00:00:00,30.6,livré,10660.0,Douala,Bonamoussadi,epicerie,20,0,Saturday,Saturday,2023-07
102944,CUST11544,2023-01-19 19:44:00,46.2,livré,11942.0,Douala,Akwa,inconnu,17,19,Thursday,Thursday,2023-01
102945,CUST11476,2023-05-24 11:34:00,174.6,en_retard,2904.0,Yaounde,Melen,boisson,46,11,Wednesday,Wednesday,2023-05
102946,CUST11247,2025-02-20 12:38:00,28.7,livré,12615.0,Douala,New-Bell,inconnu,21,12,Thursday,Thursday,2025-02
102947,CUST11270,2025-01-30 20:58:00,28.5,livré,197464.0,Douala,Ndokotti,electronique,35,20,Thursday,Thursday,2025-01
102948,CUST10925,2024-12-06 15:40:00,45.7,livré,20834.0,Douala,Ndokotti,epicerie,39,15,Wednesday,Friday,2024-12
102949,CUST12085,2024-04-16 00:00:00,45.7,livré,17071.0,Douala,Beedi,inconnu,30,0,Tuesday,Tuesday,2024-04
102950,CUST10241,2024-11-30 09:33:00,40.5,livré,5974.0,Douala,Ndogpassi,restauration,10,9,Saturday,Saturday,2024-11
102951,CUST17275,2025-02-03 21:17:00,30.5,livré,5064.0,Yaounde,Mendong,boisson,45,21,Monday,Monday,2025-02
102952,CUST10143,2024-05-03 10:44:00,44.3,livré,9274.0,Douala,PK12,papeterie,31,10,Friday,Friday,2024-05
102953,CUST10555,2023-09-25 19:35:00,165.4,en_retard,10279.0,Bafoussam,Ngouache,boisson,40,19,Monday,Monday,2023-09
102954,CUST10737,2023-01-05 10:28:00,30.8,livré,16140.0,Yaounde,Mendong,articles menagers,38,10,Thursday,Thursday,2023-01
102955,CUST10914,2022-12-03 00:00:00,37.9,livré,12600.0,Douala,Bonabéri,papeterie,46,0,Saturday,Saturday,2022-12
102956,CUST11701,2023-11-02 08:26:00,166.9,en_retard,18000.0,Douala,Kotto,restauration,4,8,Thursday,Thursday,2023-11
102957,CUST10155,2024-10-18 19:18:00,5.0,annulé,9012.0,Douala,Deido,restauration,35,19,Friday,Friday,2024-10
102958,CUST90654,2024-10-17 00:00:00,45.7,livré,164539.0,Yaounde,Emana,electronique,29,0,Thursday,Thursday,2024-10
102959,CUST10332,2023-06-20 00:00:00,45.7,livré,15857.0,Douala,PK12,cosmetique,14,0,Tuesday,Tuesday,2023-06
102960,CUST11354,2025-03-04 00:00:00,45.7,livré,8000.0,Yaounde,Biyem-Assi,hygiene,13,0,Tuesday,Tuesday,2025-03
102961,CUST10188,2024-12-24 15:13:00,70.1,en_retard,4180.0,Douala,Yassa,produit frais,28,15,Tuesday,Tuesday,2024-12
102962,CUST10597,2024-02-26 09:51:00,47.4,livré,7316.0,Yaounde,Nlongkak,boisson,11,9,Monday,Monday,2024-02
102963,CUST11300,2023-12-14 14:15:00,45.7,en_cours,23930.0,Bafoussam,Centre Ville,cosmetique,27,14,Thursday,Thursday,2023-12
102964,CUST11750,2024-08-22 00:00:00,14.5,annulé,15517.0,Yaounde,Tsinga,restauration,20,0,Thursday,Thursday,2024-08
102965,CUST10277,2023-11-02 07:24:00,46.2,livré,1575.0,Douala,Bonabéri,produit frais,21,7,Thursday,Thursday,2023-11
102966,CUST10127,2024-08-08 09:20:00,45.7,en_retard,35161.0,Yaounde,Bastos,articles menagers,37,9,Thursday,Thursday,2024-08
102967,CUST17303,2023-01-26 12:29:00,47.6,livré,71521.0,Yaounde,Santa Barbara,pharmacie,43,12,Thursday,Thursday,2023-01
102968,CUST11072,2023-03-19 09:49:00,18.0,livré,21031.0,Bafoussam,Mossap,inconnu,18,9,Sunday,Sunday,2023-03
102969,CUST10030,2024-05-24 16:31:00,19.9,annulé,7244.0,Douala,Bonabéri,boisson,17,16,Friday,Friday,2024-05
102970,CUST10504,2025-03-04 18:13:00,42.2,livré,11758.0,Bafoussam,Tamdja,epicerie,21,18,Tuesday,Tuesday,2025-03
102971,CUST11563,2024-01-04 00:00:00,19.4,livré,-1486.0,Bafoussam,Tougang,epicerie,31,0,Thursday,Thursday,2024-01
102972,CUST10815,2024-10-13 14:28:00,29.8,livré,12000.0,Bafoussam,Bamendzi,produit frais,33,14,Sunday,Sunday,2024-10
102973,CUST17212,2022-05-14 09:35:00,111.5,en_retard,11386.0,Douala,Akwa,restauration,47,9,Saturday,Saturday,2022-05
102974,CUST10506,2024-06-02 00:00:00,45.7,livré,3705.0,Douala,Nyalla,restauration,8,0,Tuesday,Sunday,2024-06
102975,CUST90968,2024-06-01 00:00:00,68.3,livré,2038.0,Douala,Ndog-Bong,produit frais,3,0,Saturday,Saturday,2024-06
102976,CUST11093,2025-01-23 12:21:00,30.6,livré,22077.0,Douala,Akwa,inconnu,13,12,Thursday,Thursday,2025-01
102977,CUST11311,2022-07-22 00:00:00,121.8,en_retard,8078.0,Douala,Bonabéri,inconnu,10,0,Friday,Friday,2022-07
102978,CUST11650,2022-09-15 15:08:00,26.4,annulé,20847.0,Bafoussam,Bamendzi,epicerie,39,15,Thursday,Thursday,2022-09
102979,CUST12036,2025-01-16 00:00:00,152.9,en_retard,246022.0,Douala,PK12,electronique,18,0,Thursday,Thursday,2025-01
102980,CUST11922,2023-08-08 05:30:00,145.6,en_retard,21175.0,Douala,Nyalla,articles menagers,6,5,Tuesday,Tuesday,2023-08
102981,CUST11389,2022-08-23 08:30:00,60.8,livré,12054.0,Douala,Bepanda,inconnu,43,8,Tuesday,Tuesday,2022-08
102982,CUST10016,2024-06-30 11:57:00,77.3,en_retard,5358.0,Bafoussam,Pefura,produit frais,25,11,Sunday,Sunday,2024-06
102983,CUST11966,2024-09-26 15:38:00,38.7,livré,53008.0,Douala,Ngodi-Bakoko,vetement,45,15,Thursday,Thursday,2024-09
102984,CUST11366,2025-03-03 00:00:00,152.1,en_retard,4885.0,Douala,Ngodi-Bakoko,produit frais,7,0,Monday,Monday,2025-03
102985,CUST10982,2024-02-14 00:00:00,143.8,en_retard,7233.0,Yaounde,Tsinga,produit frais,6,0,Wednesday,Wednesday,2024-02
102986,CUST11856,2023-01-31 14:27:00,45.7,en_retard,29610.0,Bafoussam,Ndiengdam,inconnu,3,14,Tuesday,Tuesday,2023-01
102987,CUST12042,2025-11-01 00:00:00,45.7,en cours,42048.0,Bafoussam,Ndiengdam,vetement,27,0,Saturday,Saturday,2025-11
102988,CUST12021,2023-03-31 18:25:00,19.7,annulé,7119.0,Bafoussam,Ngouache,boisson,35,18,Friday,Friday,2023-03
102989,CUST10348,2022-10-03 21:18:00,45.7,livré,6752.0,Yaounde,Madagascar,produit frais,40,21,Monday,Monday,2022-10
102990,CUST11933,2024-05-05 18:11:00,75.0,livré,25000.0,Yaounde,Essos,epicerie,23,18,Sunday,Sunday,2024-05
102991,CUST11402,2025-01-24 00:00:00,45.7,livré,74629.0,Yaounde,Omnisport,pharmacie,14,0,Friday,Friday,2025-01
102992,CUST11927,2023-12-21 08:57:00,82.4,livré,18000.0,Douala,Bonanjo,restauration,17,8,Thursday,Thursday,2023-12
102993,CUST17119,2022-08-11 00:00:00,45.7,livré,15000.0,Douala,Yassa,boisson,16,0,Thursday,Thursday,2022-08
102994,CUST10613,2024-07-12 00:00:00,52.0,livré,8315.0,Douala,Bonanjo,boisson,14,0,Saturday,Friday,2024-07
102995,CUST12012,2024-02-19 15:00:00,41.0,livré,3983.0,Bafoussam,Baham-Route,restauration,1,15,Monday,Monday,2024-02
